customer_id,first_name,last_name,email,phone,address,city,country,registration_date,birth_date,gender,customer_segment
6610,Bobby,Martorell,pbarrios@example.net,762-584-3437x0078,"Pasaje de Esperanza Cano 98, Sevilla, 52088",Valladolid,Bolivia,2024-08-19,1994-03-20,O,Standard
6611,Robert,Bolaños,pfolch@example.com,(472)476-2025x3231,"Rambla de Gema Espejo 69, Girona, 45494",New Jordanshire,Burundi,2022-06-20,1976-03-23,F,Premium
6612,Kimberly,Dominguez,epifanioleal@example.net,+34825646211,"Cuesta de Mario Exposito 84, Ceuta, 11618",Davidport,Marshall Islands,2020-07-18,1968-03-27,F,Standard
6613,Fernando,Martí,yparks@example.com,(324)226-1595,"Vial Jacinta Parra 4, Teruel, 39338",Guipúzcoa,Oman,2021-07-02,1961-12-31,O,Basic
6614,Clímaco,Carballo,wmorris@example.org,(729)744-5719x97831,"6884 Evan Plaza, Justinville, SC 02252",Barcelona,Grecia,2022-11-29,1979-07-08,F,Standard
6615,Carlota,Verdejo,abrilpujadas@example.org,+34972 551 256,"Cuesta Manuel Lara 92 Piso 0 , Toledo, 43573",Valencia,Vietnam,2024-02-16,1996-04-26,F,Premium
6616,David,Macias,hector94@example.net,326.887.0868x0407,"1705 Peters Grove Apt. 095, Maddenborough, SD 92748",Reginatown,República de Macedonia del Norte,2024-01-17,1955-06-24,O,Standard
6617,Daniel,Godoy,torrentnicodemo@example.org,(910)437-8180x891,"67582 Guerrero Streets Suite 519, Craigstad, OK 01300",Stoneview,Martinique,2022-09-19,1946-04-23,O,Standard
6618,Pascual,Whitney,alanolsen@example.net,001-727-538-2726x8925,"Plaza de Águeda Guillén 89 Piso 4 , Girona, 24089",Guadalajara,Papua New Guinea,2024-01-07,1944-07-12,M,Standard
6619,Marcela,Anderson,montgomerymeredith@example.net,7202343042,"Via de Hipólito Ledesma 785, Badajoz, 20491",Howardmouth,Islas Salomón,2022-07-10,1966-12-02,O,Premium
6620,Dani,Robinson,fontjordi@example.org,+34975 653 195,"286 Mary Camp Suite 113, Lamberthaven, IN 36963",Soria,Chipre,2024-01-23,1948-06-01,M,Basic
6621,Danielle,Hernandez,juliesoto@example.net,9958398084,"46377 Terry Dale Apt. 051, Williamsmouth, MO 25186",New Williamport,India,2022-06-08,1993-03-26,F,Basic
6622,Graciela,Rodriguez,vcuadrado@example.net,768-545-7818x06813,"351 Barrett Springs Suite 293, North Ryanland, TX 92053",Guadalajara,Serbia,2023-01-22,1950-11-30,M,Standard
6623,Jamie,Kim,feliciana02@example.net,+34820073184,"142 Kennedy Common, New Michelle, DE 51414",Medinatown,Montenegro,2020-08-30,1990-04-12,M,Premium
6624,Rita,Manzano,vperez@example.net,(732)822-6329x07930,"2845 Amy Rest Suite 681, Jeffreyton, VA 63185",West Christine,United States Virgin Islands,2021-06-26,1953-02-19,M,Premium
6625,Jeremy,Nebot,cornejofebe@example.net,+34942 772 679,"5168 Gutierrez Meadow Suite 594, Lake Sherriport, DE 75156",Barcelona,Venezuela,2020-11-12,1976-06-04,O,Standard
6626,Heather,Flores,dblankenship@example.net,+34 975 50 15 60,"Via Inés Comas 50, Lugo, 50370",Kyleville,South Africa,2022-10-21,1989-07-10,O,Premium
6627,Álvaro,Girón,xbrown@example.org,659-380-0333x5918,"Alameda Aurelio Ortiz 527 Puerta 8 , Cantabria, 36166",Guipúzcoa,Comoras,2020-06-26,1962-04-22,O,Premium
6628,Sarah,Samper,regina47@example.net,+34932 36 44 53,"Paseo de Regina Mayo 72 Piso 0 , Vizcaya, 38897",Salamanca,Sri Lanka,2021-09-25,2003-04-06,O,Basic
6629,Alexandra,Gilabert,ericacooper@example.com,+34942 095 142,"USCGC Murphy, FPO AE 24525",Whiteview,Lituania,2025-03-27,1976-06-22,M,Standard
6630,Elba,Prats,ana-belenaguila@example.net,+1-878-937-9213x5183,"C. Mateo Seco 98 Apt. 42 , Teruel, 18093",Elizabethchester,Jamaica,2021-03-07,2000-09-15,F,Basic
6631,Kayla,Bryan,jamietaylor@example.org,+34987 860 981,"410 Garrett Row Apt. 062, Rebeccahaven, TX 98599",Huelva,Czech Republic,2025-02-02,1986-10-14,M,Premium
6632,Elizabeth,Wade,ricebrandon@example.com,8474228104,"404 Holden Coves, Marshallbury, AL 53671",Madrid,Gambia,2025-05-25,1963-12-04,F,Basic
6633,Regina,Montenegro,lpeters@example.net,001-397-863-7419x93201,"Glorieta de José Cañellas 93, Navarra, 49778",Andersonfurt,Zimbabwe,2023-12-08,1959-10-23,F,Standard
6634,Octavio,Freeman,lcasado@example.net,+1-267-820-0896,"Cuesta de Antonia Cazorla 784 Apt. 31 , Guipúzcoa, 31090",Navarra,Libyan Arab Jamahiriya,2021-10-02,1944-11-24,F,Basic
6635,Petrona,Kent,guiomar82@example.org,521-527-5454x4596,"977 Vazquez Circles Suite 748, New Gabrielle, SC 79552",Kristenstad,Chad,2023-04-05,1951-05-19,O,Premium
6636,María Cristina,Vall,alexander87@example.net,410.276.0284x85618,"Alameda Norberto Acedo 3 Apt. 75 , Cantabria, 51087",New Rachael,Granada,2020-09-22,1955-10-28,F,Standard
6637,George,Weber,leticia32@example.net,+1-958-266-3099x7451,"PSC 7515, Box 6446, APO AP 92542",Teruel,Togo,2024-04-15,1961-05-15,M,Basic
6638,Alison,Lucena,randyevans@example.org,+34883 48 81 05,"Ronda de Ceferino Jaén 535, Almería, 04720",Mcdonaldbury,Croacia,2024-03-14,1978-03-24,M,Premium
6639,Joyce,Montaña,aibanez@example.net,(255)705-0707x331,"3620 Smith Crest Suite 587, West Amber, KY 45095",Soria,Namibia,2020-11-06,1948-10-19,F,Standard
6640,Virginia,Solé,encarnamarquez@example.com,+34942226760,"Urbanización de Evangelina Castilla 392, Zaragoza, 12299",Cantabria,Greece,2020-09-25,1997-04-08,F,Standard
6641,Annette,Velázquez,shawn76@example.org,+34 979 43 42 68,"Rambla de Alonso Luján 8, Soria, 31783",Stevenfurt,Svalbard & Jan Mayen Islands,2023-09-04,1991-06-06,O,Premium
6642,Eliseo,Jones,william66@example.org,+34877 01 22 78,"Pasadizo de Aránzazu Royo 40, Zaragoza, 32915",Valladolid,Turkmenistán,2024-05-03,2001-01-28,F,Basic
6643,Jacob,Lucero,aroa33@example.org,849-221-1148,"Plaza Nazaret Arévalo 906 Piso 8 , Segovia, 33391",Kimberlyfurt,Côte d'Ivoire,2024-04-05,1987-07-19,O,Standard
6644,Azahara,Mclaughlin,emilyday@example.com,+34 987 46 89 78,"Rambla Lino Manzano 275 Apt. 93 , Albacete, 08035",Las Palmas,Hong Kong,2024-07-03,2000-10-27,F,Basic
6645,Conrado,Valenciano,dominguezeugenia@example.com,634.704.9546x6257,"Callejón Rodolfo Verdejo 4 Puerta 2 , Ávila, 41436",Robertmouth,Etiopía,2024-03-24,1992-10-27,O,Premium
6646,Courtney,Vasquez,salvadorsabas@example.net,+34 856 46 93 88,"5114 Joseph Crossroad, Port Justinhaven, VT 47107",Huelva,Túnez,2020-06-27,1947-07-01,F,Basic
6647,Sarah,Borrell,noriegabaltasar@example.net,+34 902 10 20 88,"816 Baker River, Port Jonathan, OR 69956",Nancyview,Canada,2025-04-22,1961-02-18,F,Standard
6648,Rebekah,Bejarano,smithmatthew@example.org,792.567.3472,"95283 Thomas Knolls Suite 053, Mariaport, WI 55599",Smithchester,Aruba,2023-03-06,1974-10-31,F,Basic
6649,Balduino,Reyes,spascual@example.org,001-874-670-8293x9147,"643 Moore Lane, Parkerland, MH 26519",Córdoba,Croacia,2023-11-19,1946-09-05,O,Basic
6650,Tina,Jenkins,donnahouston@example.net,+34920 109 987,"292 Shawn Garden Suite 528, Strongview, OH 60548",East Megan,Noruega,2021-04-13,1951-10-29,O,Standard
6651,Amaya,Camps,panchobravo@example.org,+34945 70 60 02,"2756 Pamela Spur, East Jefferyview, IL 77598",North Shelly,Ethiopia,2021-05-29,1983-10-17,F,Premium
6652,Jason,Puig,elisa46@example.org,+34 877 754 878,"666 Cody Heights, Harrischester, HI 88944",Goodwinborough,Rumania,2020-11-22,1947-02-09,F,Basic
6653,Ascensión,Vives,taylor29@example.net,+34 924664062,"712 Ashley Flat, Rebeccafort, UT 16674",West Richardbury,Congo,2022-01-08,1978-09-30,O,Basic
6654,Caleb,Gomis,wvilar@example.org,+34857 63 67 64,"9784 Wood Isle, Danaview, TX 97780",West Jasonton,Palestinian Territory,2021-02-12,1990-08-23,M,Basic
6655,Selena,Fletcher,karahahn@example.org,+34800126019,"620 Christopher Light Apt. 782, South Antonioberg, ME 66034",Lleida,Venezuela,2023-06-21,1997-10-09,F,Standard
6656,Michael,Hill,xmolina@example.com,(619)211-6624x16998,"11166 Tammy Walks Suite 561, Tommyhaven, NV 99107",Madrid,Belgium,2023-02-09,1963-05-16,O,Premium
6657,Matthew,Cánovas,raymondmorgan@example.com,+34 871 06 61 25,"Vial Teodoro Vallés 66 Puerta 9 , Barcelona, 27403",South Angela,Syrian Arab Republic,2024-08-25,1975-12-06,F,Premium
6658,Reyes,Davis,yboix@example.net,+34884 54 42 79,"Plaza Benigna Sans 19 Piso 9 , Salamanca, 47113",East Sophia,France,2021-11-28,1961-12-03,F,Premium
6659,Evelia,Williams,ursula24@example.org,+34 707 55 69 35,"04337 David Light Apt. 916, West Maryview, TN 03909",Ourense,Bermuda,2021-12-18,2004-11-06,F,Basic
6660,Cesar,Morales,bernalbonifacio@example.net,+34 706367635,"5349 Heidi Stravenue Apt. 638, South Adam, GU 06508",Navarra,Swaziland,2022-06-26,1991-06-21,F,Basic
6661,Blas,Matas,pattersonsharon@example.com,001-846-376-7320x55382,"Pasaje de Fausto Baena 695 Apt. 80 , Albacete, 22720",Lake Tiffany,Perú,2024-07-03,2006-11-08,F,Premium
6662,Ronald,Bonilla,matthewthompson@example.org,8708510732,"Camino de Nacio Tormo 50, Málaga, 35983",North Ashleymouth,Islas Marshall,2024-08-13,1974-02-10,F,Basic
6663,Adrienne,Yáñez,rosario14@example.net,+34 982 917 437,"Urbanización de Sandra Piñol 62 Apt. 72 , Melilla, 04034",Jaén,Granada,2022-12-21,1974-01-31,F,Premium
6664,Florencio,Sosa,valeraascension@example.org,+1-205-326-9525,"641 Anderson Viaduct, Sotofurt, MN 14628",Córdoba,Martinique,2024-06-25,1973-06-01,F,Standard
6665,Timothy,Carlson,cruzgeorge@example.org,+34 826 315 661,"Acceso Eugenio Sola 11 Piso 2 , Cáceres, 09942",East Claytonshire,New Caledonia,2023-12-25,1971-02-15,F,Premium
6666,Vickie,Fortuny,mdelacruz@example.org,(771)954-7773x26464,"Acceso de Jimena Antón 97 Puerta 2 , Baleares, 35264",East Madeline,Cocos (Keeling) Islands,2023-06-27,1981-06-17,M,Standard
6667,Joshua,Thompson,ypowell@example.net,+34949 62 94 82,"Via Paulino Estevez 3 Piso 5 , Segovia, 04809",Cuenca,Nueva Zelandia,2025-02-19,1946-12-31,O,Standard
6668,Natalio,Lerma,mturner@example.net,+34988413920,"76077 Mckinney Track, Nicoleland, VA 72880",Ashleyhaven,Reino Unido de Gran Bretaña e Irlanda del Norte,2020-09-30,1983-06-21,F,Standard
6669,Cosme,Lerma,jeremiahmeyer@example.com,+34973121089,"5605 Ashley Stravenue, Howardmouth, NH 26075",West Tyler,Islandia,2021-04-26,1965-01-14,O,Premium
6670,Evangelina,Salinas,virginiasolana@example.org,+34 848 429 359,"Unit 1303 Box 7366, DPO AP 64042",Conwayside,Bosnia and Herzegovina,2022-10-20,1995-01-11,M,Basic
6671,Pía,Montserrat,brandi86@example.net,+34821 02 43 68,"203 Kevin Mills, North John, HI 14303",Lauraside,Japan,2022-03-26,1988-05-22,F,Premium
6672,Isaura,Rodríguez,boothrobert@example.org,304-441-4721x3251,"Camino de Isaac Blanco 91 Piso 2 , Asturias, 13447",Valencia,Greece,2023-06-04,1958-05-29,O,Standard
6673,Corona,Fry,aranzazupomares@example.org,+34 935244525,"5235 Joseph Village Apt. 749, West Justin, WI 86863",Lake Kimberly,Saint Barthelemy,2023-11-27,2004-12-12,O,Standard
6674,Mike,Cain,crawfordmelvin@example.net,+34826928364,"408 Linda Glens Suite 057, North Stacy, PR 79833",Pontevedra,Guyana,2024-04-24,2006-03-23,F,Basic
6675,Derrick,Zamora,lagunacarmelo@example.org,495.251.0368x05541,"Cañada Piedad Pozo 45 Piso 2 , Baleares, 16845",East Nicholas,Omán,2020-09-27,2001-06-17,O,Basic
6676,Lisa,Gutiérrez,marshalltimothy@example.net,001-206-264-1815x94290,"6029 Thompson Knolls Apt. 765, Ryanton, SD 84448",Bryanshire,San Vicente y las Granadinas,2023-12-17,1970-12-14,F,Premium
6677,Pepita,Murphy,matildebarranco@example.net,504-621-0944x712,"Glorieta de Arcelia Téllez 54 Puerta 9 , Badajoz, 07269",Huesca,Marruecos,2023-04-08,1952-07-12,O,Standard
6678,Fernando,Grande,flora66@example.net,+34 812 72 82 43,"Plaza Encarnita Pacheco 68, Barcelona, 43644",Jaén,Niue,2025-03-02,2003-01-30,F,Standard
6679,Catherine,Rosales,gtalavera@example.org,+34 961704632,"1486 Anderson Haven, Lake Davidview, ND 30776",Palencia,Rumania,2022-04-29,1948-08-04,F,Premium
6680,Benjamin,Roberson,xruano@example.org,634.234.3571,"5294 Mack Summit, New Monicahaven, NE 51315",Asturias,Túnez,2021-01-28,1961-12-05,M,Basic
6681,Jonathan,Miller,wisemonica@example.com,+34823 590 620,"Acceso Sergio Garcia 5, La Rioja, 26282",Lorettaview,Anguilla,2024-12-18,1991-02-01,O,Basic
6682,Luciana,Ryan,nicolasaalcaraz@example.net,947-572-9088,"Callejón de Alondra Benavent 31 Puerta 7 , Salamanca, 46419",Zamora,Uzbekistan,2025-02-25,1948-10-06,O,Premium
6683,Jacobo,Davis,wrightbrian@example.org,+1-446-732-3795x55646,"Acceso de José Antonio Barranco 19, Albacete, 06359",Córdoba,República Árabe Siria,2020-07-16,2002-04-13,O,Standard
6684,Billy,Chen,ygordon@example.net,+1-406-993-2833x892,"Calle de Adelina Múñiz 48, Zamora, 04113",Segovia,Madagascar,2023-06-09,2006-06-07,M,Premium
6685,Erika,Ballesteros,ijones@example.com,460.798.5925,"Ronda Adora Abril 205, Cuenca, 36463",Santa Cruz de Tenerife,Canadá,2022-09-13,1994-05-30,F,Standard
6686,Jamie,Richards,samanthariddle@example.net,589.704.5502x7159,"Acceso Eusebia Duran 14, La Rioja, 46470",Huelva,Guinea,2022-04-24,1967-06-05,F,Standard
6687,Ashley,Kirby,april65@example.net,+34946 905 863,"92182 Barbara Throughway, Saraland, NC 09087",Teruel,Uzbekistán,2022-08-09,1972-02-18,O,Standard
6688,David,Criado,pio32@example.net,+1-526-515-5220x7250,"883 Freeman Estates, Cindyburgh, PA 07390",Terryberg,Eslovaquia,2021-04-07,1983-11-02,M,Standard
6689,Shaun,Riquelme,joshua53@example.com,+34948 55 88 56,"8914 Conrad Loaf Apt. 740, East Monica, OK 69329",Kington,Guinea,2023-06-22,1961-11-16,M,Basic
6690,Quirino,Arribas,reneeyoung@example.org,611-598-7402,"Callejón de Nacio Porras 78 Piso 2 , Santa Cruz de Tenerife, 49497",Navarra,Arabia Saudita,2024-06-24,1986-04-28,O,Basic
6691,Nerea,Mulet,gwolfe@example.net,+34 807757965,"90922 Burns Place, Monicatown, WV 03092",La Rioja,Guam,2021-04-07,1974-09-28,F,Basic
6692,Jose Angel,Oconnor,nelida33@example.org,+1-980-304-8729,"Rambla de Venceslás Alsina 32, Jaén, 21499",Córdoba,Georgia,2022-03-22,1969-06-23,M,Basic
6693,Enrique,Velázquez,anna08@example.com,+34941 56 89 31,"06452 Aaron Terrace, Lake Frankville, TN 95714",New Lauren,Líbano,2022-01-11,1953-05-28,F,Premium
6694,Malena,Mclean,ctorre@example.com,989.259.3654,"01171 Logan Island, Mcgeestad, OR 00648",Pittmanland,Martinique,2024-05-01,1962-02-25,F,Basic
6695,Yaiza,Ho,haleyhardy@example.org,+34680935296,"Via Nico Ferrándiz 92 Puerta 9 , Pontevedra, 23458",Davidton,Federación de Rusia,2023-03-19,1998-01-08,F,Premium
6696,Dale,Prieto,susana47@example.net,+34 841 52 63 41,"795 Paul Roads Apt. 081, Thompsonhaven, SC 09723",Huesca,Portugal,2025-05-24,2003-04-18,F,Standard
6697,Stacie,Coll,johnsantana@example.net,491-542-4584x78410,"Unit 0604 Box 6470, DPO AE 38325",Valdezhaven,French Guiana,2023-02-22,1992-11-08,F,Premium
6698,Patricia,Larrañaga,erika30@example.com,368-294-2030x28030,"Glorieta de Graciano Reguera 778 Apt. 33 , Guadalajara, 24356",East Loriborough,Países Bajos,2024-02-01,1986-03-24,F,Standard
6699,Brian,Mateo,rosadorafa@example.com,+34844181423,"0137 Adrian Avenue, Dennishaven, ID 80598",Reneeton,Argelia,2025-04-22,1983-06-04,M,Basic
6700,Gilberto,Roig,tgalindo@example.net,+34 944 99 60 18,"Camino de Camila Castejón 9, Guipúzcoa, 06176",Ciudad,Argentina,2023-08-12,1956-06-23,O,Standard
6701,Ascensión,Glover,stephen71@example.org,+34 973 685 151,"PSC 5855, Box 7867, APO AE 56930",Jenkinsmouth,Australia,2021-10-04,1957-08-26,F,Standard
6702,Darren,Llorente,cmorrison@example.com,+34825 377 746,"062 Smith Glens, Port Lindachester, FL 51972",East Holly,Monaco,2025-01-19,2001-09-16,M,Premium
6703,Ronald,Jaén,nayaratoledo@example.net,+34948 60 55 98,"2223 Diaz Pass Apt. 716, Deannamouth, TX 64957",Lugo,United Kingdom,2021-09-25,1969-06-11,F,Standard
6704,William,Gould,diazjay@example.org,+34914165871,"59608 Troy Pine Apt. 647, Joneschester, AK 91361",Samanthastad,Macao,2020-10-12,1984-02-23,O,Standard
6705,Patrick,Hamilton,castellsjulian@example.com,(502)463-0994x127,"882 Tanya Forks Suite 634, Erinview, AS 66892",León,Philippines,2022-03-14,2001-07-23,M,Basic
6706,Melissa,Peiró,valentinleonor@example.com,+34 733 670 510,"C. Jacinta Taboada 67 Piso 5 , Madrid, 35691",Myersview,Venezuela,2020-07-04,1972-08-31,F,Premium
6707,Buenaventura,Hendricks,danielpatel@example.com,001-325-980-2772x8885,"76368 Wells Lakes, Gutierrezborough, GA 91523",Castellón,Norway,2022-12-07,1966-05-14,F,Basic
6708,Carl,Cases,murphytanya@example.com,+34 865 360 359,"Rambla de Alejandro Santamaría 52, Las Palmas, 09718",Velazqueztown,Namibia,2023-07-10,1961-06-14,F,Premium
6709,Estela,Sáez,elainetorres@example.net,+34 932 92 67 78,"4841 Chelsea Pass Apt. 976, West Belindafurt, CO 47488",Jaén,Zimbabwe,2022-07-04,1985-06-27,O,Premium
6710,Priscila,Huerta,lrandolph@example.com,+34849 693 637,"Cañada Pía Sacristán 63, Zaragoza, 24540",Bennettmouth,Suriname,2020-07-18,1947-09-09,O,Basic
6711,Macarena,Ewing,morriskatherine@example.org,615-994-0675,"018 Tyler Mountain Apt. 186, North Samuel, LA 60008",Thomaschester,Burundi,2021-03-18,1953-03-28,M,Basic
6712,Mike,Henry,catherine86@example.com,+34 844 728 806,"Pasadizo de Américo Dalmau 44, Asturias, 34329",West Soniatown,Bolivia,2023-03-12,1969-05-14,O,Premium
6713,Allison,Payne,ecarbajo@example.com,+34825726593,"Vial de Paloma Arrieta 665, Huesca, 05916",Baleares,Rwanda,2023-12-08,2003-06-11,F,Premium
6714,John,Coleman,reyes63@example.org,600.512.2737,"Glorieta Isidro Sobrino 355 Puerta 6 , Cuenca, 47511",West Christopher,Colombia,2022-04-17,1980-10-07,M,Standard
6715,Andrea,Sandoval,ikelly@example.net,+34941 763 237,"Pasaje de Andrés Peralta 920, Pontevedra, 04134",Valladolid,Georgia,2022-01-16,1957-07-29,M,Basic
6716,África,Young,meredithstewart@example.com,570-960-4237,"Glorieta Claudio Almagro 535, Toledo, 25833",New Andrewchester,Guatemala,2021-10-11,1947-05-28,F,Standard
6717,Stephen,Nogueira,castellstristan@example.org,+34 928555940,"996 Ramirez Brooks, Kelseyborough, KY 36557",Lake Laurastad,Libyan Arab Jamahiriya,2022-04-21,1950-09-28,F,Premium
6718,Dora,Bustos,kpollard@example.org,+34 947137468,"Calle de Virginia Padilla 63, Zaragoza, 19098",La Rioja,Afganistán,2021-09-23,1965-04-24,F,Premium
6719,Carol,Berger,roman48@example.net,(403)254-5352x79800,"Via de Judith Redondo 51 Piso 2 , Granada, 28281",Snowbury,Burundi,2023-12-23,1984-12-24,M,Standard
6720,Jorge,Sweeney,kwilliams@example.net,(577)359-0943x5158,"48919 Lindsay Rapids Suite 687, Lake Glendafurt, KY 80154",La Coruña,Ethiopia,2023-05-23,1986-03-15,F,Premium
6721,Odalys,Jaén,urequena@example.net,001-794-211-8200x59611,"98293 Laurie Wall, Kellystad, KY 42369",Michaeltown,Namibia,2021-05-21,1995-04-02,O,Premium
6722,Florinda,Juan,jasonjohnson@example.org,4087171699,"93526 Samuel Lights Apt. 929, Port Michele, NV 05853",New Jonathanland,Mozambique,2025-06-10,1954-10-30,M,Basic
6723,Carlota,Amorós,zacharydavis@example.com,+1-476-895-7767x8627,"021 Michael Expressway Apt. 531, Rachelfort, FM 16448",Gonzalezmouth,Tokelau,2022-07-23,2000-01-04,M,Premium
6724,Tina,Peláez,mariscalpedro@example.org,+34 826 159 826,"47921 Lamb Expressway, Kaufmanland, NV 12681",Las Palmas,Túnez,2023-09-05,1953-11-02,M,Premium
6725,Kristina,Riba,pilisegura@example.org,719.515.4417x87215,"3630 Alison Run Suite 493, North Matthew, PR 90318",Lake Haleyburgh,Somalia,2021-04-26,1956-01-20,F,Standard
6726,Fulgencio,Nebot,david63@example.com,296-526-4055x397,"Vial de Ángela Torrijos 406 Apt. 80 , Huesca, 35783",Gouldview,Suecia,2024-07-06,2000-12-24,M,Standard
6727,Baudelio,Bayona,galvezrufino@example.com,+1-473-374-7257x733,"Paseo Toño Berenguer 5, Toledo, 51268",Williamton,Burkina Faso,2021-11-08,2001-08-22,F,Premium
6728,Shelia,Payne,pwilliams@example.com,+1-592-249-9538x84396,"74999 Zachary Expressway, West Aaronview, NE 96711",Adriantown,Cyprus,2021-10-04,1956-07-17,F,Basic
6729,Haroldo,Jones,noeliaboada@example.net,+34946958825,"456 Danielle Freeway Apt. 599, Powellview, AK 21625",Asturias,North Macedonia,2022-06-21,1983-11-16,M,Standard
6730,Kike,Lee,ibanezeutimio@example.net,(314)566-1862x3685,"Paseo de Virgilio Dávila 42 Puerta 0 , Girona, 19658",Burketown,North Macedonia,2024-01-23,2003-05-25,F,Premium
6731,Chase,Mitchell,reguerareynaldo@example.net,885-356-2349x783,"C. Cornelio Aparicio 7 Puerta 3 , Navarra, 11314",Cantabria,Micronesia,2021-09-03,1964-12-04,O,Premium
6732,Severo,Arana,csancho@example.net,4092670050,"125 Michele Corner, West Daniel, OK 89441",Albertmouth,Honduras,2022-09-19,1961-01-08,F,Basic
6733,Fidel,Villar,matthew14@example.org,+34922 024 655,"Camino Xiomara Medina 7, Salamanca, 23207",East Richardton,Uzbekistan,2021-12-19,1984-03-23,M,Premium
6734,Jennifer,Thomas,gardnermichael@example.net,+34 924 126 637,"4712 Werner Course Apt. 450, Sydneymouth, MO 43237",Cuenca,Argelia,2023-01-21,1953-04-04,F,Basic
6735,Rufina,Cruz,jennifer05@example.net,+34 846942759,"PSC 4453, Box 9938, APO AE 42776",Port Meaganport,Dominican Republic,2021-02-14,1945-01-23,O,Basic
6736,Angela,Hicks,leandro90@example.net,+34 883694141,"6326 Wall Fall Apt. 106, Gregoryland, FM 35698",Palencia,Azerbaiyán,2020-07-29,1963-04-26,O,Standard
6737,Blanca,Arnold,rosezimmerman@example.org,6673083553,"Ronda de Antonia Torres 914 Puerta 5 , Pontevedra, 15194",North Joshua,Filipinas,2025-05-28,1953-03-12,O,Standard
6738,Darío,Ureña,wyattdustin@example.net,+34 981 851 466,"00929 Gail Glens, Miketown, MT 86094",Hillton,Liechtenstein,2022-01-30,1956-07-03,M,Basic
